accession,domain_number,subaccession,domain_begin,domain_end
PF22772,WsaF_C,B8IAE7,1188,1321
PF22772,WsaF_C,A0A6M0HKW0,1111,1244
PF22772,WsaF_C,A0A6N7QUF6,242,373
PF22772,WsaF_C,A0A2A5RPT0,243,377
PF22772,WsaF_C,A0A6L6JG75,578,710
PF22772,WsaF_C,A0A1N6HN27,620,752
PF22772,WsaF_C,A0A7C9MEY2,588,720
PF22772,WsaF_C,A0A8J6Z8D6,584,716
PF22772,WsaF_C,A0A6I6INP0,590,722
PF22772,WsaF_C,A0A1D9M8C2,594,726
PF22772,WsaF_C,A0A238YNT0,598,730
PF22772,WsaF_C,A0A2G8RH79,598,730
PF22772,WsaF_C,A0A844CZT4,596,728
PF22772,WsaF_C,A0A254R4Z0,586,718
PF22772,WsaF_C,A0A1U7DDT1,597,729
PF22772,WsaF_C,A0A0J5T1P7,612,744
PF22772,WsaF_C,A0A1I2ACC2,596,728
PF22772,WsaF_C,A0A1X6ZNZ2,594,726
PF22772,WsaF_C,W4HJY2,597,729
PF22772,WsaF_C,A0A369TGD4,505,637
PF22772,WsaF_C,A0A7Z0J764,267,398
PF22772,WsaF_C,A0A4T2BV83,253,384
PF22772,WsaF_C,A0A0Q5CR63,253,382
PF22772,WsaF_C,A0A316A7T6,247,378
PF22772,WsaF_C,A0A3N1G8Y1,294,425
PF22772,WsaF_C,A0A3A3ZIR6,271,402
PF22772,WsaF_C,A0A1T4P1K2,735,874
PF22772,WsaF_C,A0A0Q8A763,651,790
PF22772,WsaF_C,A0A4Y9RBC8,1172,1310
PF22772,WsaF_C,A0A1H6FKB8,728,867
PF22772,WsaF_C,A0A820F0R9,400,541
PF22772,WsaF_C,A0A0L0DDQ6,1360,1499
PF22772,WsaF_C,A0A2V3ZJ04,284,423
PF05439,JTB,W5JS83,38,146
PF05439,JTB,T1GP52,42,147
PF05439,JTB,B4IZX1,42,150
PF05439,JTB,B4HW09,40,148
PF05439,JTB,A0A7M6UW16,41,147
PF05439,JTB,B3RT23,35,144
PF05439,JTB,Q9N4B5,58,167
PF05439,JTB,E3NRH4,58,167
PF05439,JTB,G0NAC2,61,169
PF05439,JTB,JTB,37,143
PF05439,JTB,Q1L896,50,154
PF05439,JTB,W5MPS6,32,138
PF05439,JTB,H3A1R7,34,140
PF05439,JTB,A0A212FP95,43,149
PF05439,JTB,D6WPX6,40,148
PF18035,Bap31_Bap29_C,A0A0D2UL16,156,216
PF18035,Bap31_Bap29_C,S2J3D1,161,210
PF18035,Bap31_Bap29_C,I1C0F3,160,216
PF18035,Bap31_Bap29_C,I3KB97,186,242
PF18035,Bap31_Bap29_C,F7C2T3,184,244
PF18035,Bap31_Bap29_C,G1KI14,187,247
PF18035,Bap31_Bap29_C,F6RP01,182,242
PF18035,Bap31_Bap29_C,G1P2D2,212,272
PF18035,Bap31_Bap29_C,I3JBN9,179,238
PF18035,Bap31_Bap29_C,A0A3B1J1S2,179,236
PF18035,Bap31_Bap29_C,W5NFQ8,180,240
PF18035,Bap31_Bap29_C,U3IK65,183,243
PF18035,Bap31_Bap29_C,G1KQS7,193,253
PF18035,Bap31_Bap29_C,H3ACP1,183,242
PF18035,Bap31_Bap29_C,G3WI29,182,242
PF18035,Bap31_Bap29_C,G3P6P0,177,236
PF18035,Bap31_Bap29_C,M4APT3,177,236
PF18035,Bap31_Bap29_C,T1KL93,189,245
PF18035,Bap31_Bap29_C,D5GJC7,149,200
PF18035,Bap31_Bap29_C,B7PYE7,181,243
PF18035,Bap31_Bap29_C,G0N6G5,163,212
PF18035,Bap31_Bap29_C,G3ASA5,157,204
PF18035,Bap31_Bap29_C,G8BIL8,150,193
PF18035,Bap31_Bap29_C,Q59UQ1,143,186
PF18035,Bap31_Bap29_C,Q6BPT4,160,203
PF18035,Bap31_Bap29_C,A5DK51,150,193
PF18035,Bap31_Bap29_C,S8BYT6,154,201
PF18035,Bap31_Bap29_C,F9WZ12,160,208
PF18035,Bap31_Bap29_C,Q0CZL4,162,211
PF18035,Bap31_Bap29_C,G2Q1T3,162,213
PF18035,Bap31_Bap29_C,U7PVN2,161,211
PF18035,Bap31_Bap29_C,F0XAI8,157,207
PF18035,Bap31_Bap29_C,S3CB06,158,208
PF18035,Bap31_Bap29_C,L8G5T8,161,212
PF18035,Bap31_Bap29_C,A0A0D9P079,153,202
PF18035,Bap31_Bap29_C,G9P9R2,163,213
PF18035,Bap31_Bap29_C,J5K2P8,155,204
PF18035,Bap31_Bap29_C,Q6C4K4,157,208
PF18035,Bap31_Bap29_C,E9GHY5,171,236
PF18035,Bap31_Bap29_C,A0A8R2ANS9,168,224
PF18035,Bap31_Bap29_C,B4J2Q6,173,229
PF18035,Bap31_Bap29_C,K7J2I9,175,225
PF18035,Bap31_Bap29_C,A0A7M7LLY4,173,230
PF18035,Bap31_Bap29_C,E2BQM5,177,234
PF18035,Bap31_Bap29_C,T1ELG9,177,234
PF18035,Bap31_Bap29_C,E0VSZ3,175,220
PF18035,Bap31_Bap29_C,H2XTD6,169,229
PF18035,Bap31_Bap29_C,C4WVJ6,160,212
PF18035,Bap31_Bap29_C,A0A1X7VSC0,175,228
PF03762,VOMI,H3ALL4,40,200
PF03762,VOMI,F7CRS6,40,202
PF03762,VOMI,W5MFU3,51,215
PF03762,VOMI,H2S846,41,205
PF03762,VOMI,M4AW45,40,204
PF03762,VOMI,H2MNZ5,68,232
PF03762,VOMI,I3JPX0,42,206
PF03762,VOMI,E9GEK4,106,273
PF03762,VOMI,E9H3K5,45,207
PF03762,VOMI,E9H3K4,28,198
PF03762,VOMI,E9G4I9,11,182
PF03762,VOMI,E9GVI0,27,185
PF03762,VOMI,E9GEI5,30,193
PF03762,VOMI,A9GK15,134,304
PF03762,VOMI,T1KTG6,24,194
PF03762,VOMI,Q7YTQ1,11,184
PF03762,VOMI,Q9XX41,22,195
PF03762,VOMI,Q9UAX2,22,195
PF03762,VOMI,Q9N2S5,21,195
PF03762,VOMI,A8XJU7,20,193
PF03762,VOMI,A8XJU5,167,350
PF03762,VOMI,A8XJU6,24,194
PF03762,VOMI,Q9XWI4,22,196
PF03762,VOMI,Q9N5F2,22,196
PF03762,VOMI,Q95YB6,24,196
PF03762,VOMI,G5EBG1,24,199
PF03762,VOMI,F1RCF0,38,210
PF03762,VOMI,E7FEJ4,37,202
PF03762,VOMI,A0A3B3HTH5,30,194
PF03762,VOMI,F6RSA9,41,203
PF03762,VOMI,D3ZP97,35,199
PF03762,VOMI,F7F3P0,41,205
PF03762,VOMI,M3YHD5,33,197
PF01279,Parathyroid,Q1L5E7,31,136
PF01279,Parathyroid,Q9I8E9,36,141
PF01279,Parathyroid,M4ARB9,36,141
PF01279,Parathyroid,A0A669E115,36,138
PF01279,Parathyroid,H3BX44,1,97
PF01279,Parathyroid,M3ZKS9,84,199
PF01279,Parathyroid,I3JKM1,37,159
PF01279,Parathyroid,W5L237,37,158
PF01279,Parathyroid,Q5SPK3,39,167
PF01279,Parathyroid,A0A493TX30,35,129
PF01279,Parathyroid,F6WB14,35,130
PF01279,Parathyroid,H3AXE0,31,125
PF01279,Parathyroid,W5NIC8,37,131
PF05522,Metallothio_6,MTA,2,64
PF05522,Metallothio_6,MT,4,75
PF05522,Metallothio_6,O76953,3,73
PF05522,Metallothio_6,Q9GRJ0,9,77
PF05522,Metallothio_6,Q966Z5,2,66
PF05522,Metallothio_6,MTB,3,67
PF05522,Metallothio_6,MT,4,68
PF26364,MIB_M2,A5IY75,562,755
PF26364,MIB_M2,M9W9Z3,531,722
PF26364,MIB_M2,M9WCG0,531,723
PF26364,MIB_M2,M9WH91,531,722
PF26364,MIB_M2,Q6MSZ0,551,742
PF26364,MIB_M2,Q6MSY8,550,742
PF26364,MIB_M2,Q6MSY3,552,742
PF26364,MIB_M2,A5IY72,536,727
PF26364,MIB_M2,A0A953NGX7,580,771
PF26364,MIB_M2,A5IY74,537,729
PF26364,MIB_M2,A0A4P6MPN8,584,776
PF26364,MIB_M2,A0A059XVK3,645,839
PF26364,MIB_M2,A0A6M4J9J6,563,755
PF26364,MIB_M2,A0A6M4JD31,580,772
PF26364,MIB_M2,A0A059XQQ7,590,788
PF26364,MIB_M2,N9TSH8,547,739
PF26364,MIB_M2,A0A059XQQ0,553,750
PF26364,MIB_M2,A0A4P6MPF0,386,581
PF26364,MIB_M2,A0A4P6MSE2,562,757
PF26364,MIB_M2,A0A6N1DU69,585,780
PF26364,MIB_M2,A0A809SIF9,281,473
PF26364,MIB_M2,N9SR00,386,577
PF26364,MIB_M2,N9UAF1,533,727
PF26364,MIB_M2,N9UAF4,550,744
PF26364,MIB_M2,A0A077L5Z5,566,759
PF26364,MIB_M2,A0A077LCH4,539,732
PF26364,MIB_M2,A0A974WK75,553,742
PF26364,MIB_M2,Q4A6Y0,503,679
PF26364,MIB_M2,Q4A6Y1,496,673
PF26364,MIB_M2,F9QDU7,336,505
PF26364,MIB_M2,A0A0F5H0T0,622,789
PF26364,MIB_M2,Q4A5U1,533,702
PF26364,MIB_M2,Q4A5V0,520,687
PF26364,MIB_M2,F9UJH7,537,706
PF26364,MIB_M2,A0A449B2Z7,527,692
PF26364,MIB_M2,A0A449B6L1,589,754
PF26364,MIB_M2,A0A501XA57,1049,1215
PF26364,MIB_M2,A0A3G8LG54,696,865
PF26364,MIB_M2,A0A3G8LHB1,494,663
PF26364,MIB_M2,A0A4Y6I5X2,1104,1272
PF26364,MIB_M2,A0A1T4KLW9,1088,1253
PF26364,MIB_M2,A0A7G9LXJ6,1106,1271
PF26364,MIB_M2,A0A857DEY5,1099,1272
PF26364,MIB_M2,A0A449AUJ9,864,1034
PF26364,MIB_M2,A0A449B0B5,864,1033
PF26364,MIB_M2,Q7NAF4,476,652
PF26364,MIB_M2,Q7NAE8,482,662
PF26364,MIB_M2,Q7NAE9,489,676
PF26364,MIB_M2,W5V0T1,522,726
PF26364,MIB_M2,C5J6R3,477,679
PF26364,MIB_M2,C5J6E7,475,680
PF26364,MIB_M2,A0A0A8E7Y3,519,723
PF26364,MIB_M2,C5J6E5,540,740
PF26364,MIB_M2,Y046,584,781
PF26364,MIB_M2,A0A6N1DT71,593,775
PF26364,MIB_M2,Y044,577,772
PF26364,MIB_M2,A0A448ZVN5,529,726
PF26364,MIB_M2,A0A2Z5IQI6,552,747
PF26364,MIB_M2,D1J8A7,563,758
PF26364,MIB_M2,A0A449A4P4,558,751
PF26364,MIB_M2,A0A449B3Q3,586,781
PF26364,MIB_M2,I1A4E2,571,766
PF26364,MIB_M2,I1A4E3,600,792
PF26364,MIB_M2,I1A4E6,582,777
PF26364,MIB_M2,L0RUK4,567,761
PF26364,MIB_M2,I1A4E5,575,770
PF26364,MIB_M2,A0A6N1DSL3,574,773
PF26364,MIB_M2,A0A6N1DSI6,579,778
PF26364,MIB_M2,A0A6N1E3X2,580,782
PF26364,MIB_M2,A0A809SEA6,224,421
PF26364,MIB_M2,A0A4R7UCH7,593,789
PF26364,MIB_M2,A0A809RZZ5,563,760
PF26364,MIB_M2,L0RUU1,552,746
PF26364,MIB_M2,L0RUY9,552,744
PF26364,MIB_M2,A0A0A8E7B4,632,829
PF26364,MIB_M2,A0A2Z5IPE0,582,773
PF26364,MIB_M2,A0A2Z5IPK5,604,795
PF26364,MIB_M2,A0A2Z5IPX6,616,806
PF26364,MIB_M2,Q98Q63,635,825
PF26364,MIB_M2,Q98QC8,593,783
PF26364,MIB_M2,Q98QH0,557,745
PF26364,MIB_M2,A0A084F1K6,623,820
PF26364,MIB_M2,A0A084EZE4,584,779
PF26364,MIB_M2,A0A084F061,558,758
PF26364,MIB_M2,A0A507SIH7,724,927
PF26364,MIB_M2,A0A063YLN8,549,734
PF26364,MIB_M2,A0A4P1QFT4,560,747
PF26364,MIB_M2,D5E5S9,495,684
PF26364,MIB_M2,D5E674,574,768
PF26364,MIB_M2,A0A7R9GNJ1,545,737
PF09496,CENP-O,Q7SFQ0,93,361
PF09496,CENP-O,F7VUY4,88,315
PF09496,CENP-O,G4NJ80,102,330
PF09496,CENP-O,G0S180,68,281
PF09496,CENP-O,G2R393,88,312
PF09496,CENP-O,G2Q0M3,96,303
PF09496,CENP-O,Q2H4B8,85,290
PF09496,CENP-O,A3LV66,141,343
PF09496,CENP-O,G3AU45,138,333
PF09496,CENP-O,M3K4V1,133,327
PF09496,CENP-O,C5M938,125,321
PF09496,CENP-O,Q6BQI6,140,341
PF09496,CENP-O,G8Y5B9,152,352
PF09496,CENP-O,A0A0D1DW01,75,373
PF09496,CENP-O,B9ILG9,132,325
PF09496,CENP-O,F6H3A6,115,317
PF09496,CENP-O,M0ZNR0,108,312
PF09496,CENP-O,M4CPD5,158,360
PF09496,CENP-O,Q8GUP4,106,306
PF09496,CENP-O,B6QSP4,93,317
PF09496,CENP-O,B8MMG3,92,329
PF09496,CENP-O,V5FKQ5,122,335
PF09496,CENP-O,S7Z8F4,91,311
PF09496,CENP-O,B6HEA3,91,327
PF09496,CENP-O,K9GD31,96,332
PF09496,CENP-O,Q5B3P5,88,345
PF09496,CENP-O,Q0CX38,80,309
PF09496,CENP-O,Q4WWW1,109,325
PF09496,CENP-O,A1CJJ4,89,312
PF09496,CENP-O,C5FZ78,90,296
PF09496,CENP-O,A6RCB4,190,403
PF09496,CENP-O,C0NLV5,89,306
PF09496,CENP-O,E9D646,84,293
PF09496,CENP-O,C4JL63,84,290
PF09496,CENP-O,R0K7X2,77,298
PF09496,CENP-O,B2WAQ9,77,302
PF09496,CENP-O,E3RN43,77,304
PF09496,CENP-O,M2T8S6,77,294
PF09496,CENP-O,R7YWP0,86,324
PF09496,CENP-O,L8G7D3,96,293
PF09496,CENP-O,A7EVN7,98,296
PF09496,CENP-O,S3CYM5,102,298
PF09496,CENP-O,N1JIA5,85,283
PF09496,CENP-O,M7SWQ4,81,313
PF09496,CENP-O,C7YMT4,89,283
PF09496,CENP-O,G3JBL4,100,294
PF09496,CENP-O,M1VTW2,89,304
PF09496,CENP-O,G9P308,95,311
PF09496,CENP-O,G9MRH4,132,334
PF09496,CENP-O,G2WW28,85,284
PF09496,CENP-O,F0XTA5,76,289
PF09496,CENP-O,S3CG71,75,269
PF09496,CENP-O,U7PX52,76,292
PF09496,CENP-O,E3Q773,93,289
PF09496,CENP-O,N4VIC5,93,289
PF12125,Beta-TrCP_D,A0A8R1W4T8,58,96
PF12125,Beta-TrCP_D,T1K2I1,27,65
PF12125,Beta-TrCP_D,A0A1X7VQ36,120,158
PF12125,Beta-TrCP_D,A7RIJ5,2,40
PF12125,Beta-TrCP_D,F4X395,80,118
PF12125,Beta-TrCP_D,T1GRQ5,66,104
PF12125,Beta-TrCP_D,B0XD69,39,77
PF12125,Beta-TrCP_D,W5JHR0,34,72
PF12125,Beta-TrCP_D,E5RGC1,99,137
PF12125,Beta-TrCP_D,K1RDB3,44,82
PF12125,Beta-TrCP_D,Q86SD3,157,195
PF12125,Beta-TrCP_D,E9HMX3,42,80
PF12125,Beta-TrCP_D,B4JUH1,47,85
PF12125,Beta-TrCP_D,T1EFI7,42,80
PF12125,Beta-TrCP_D,T1HWK9,48,86
PF22252,PNGase_F-II_N,A0A0A2MSC3,26,198
PF22252,PNGase_F-II_N,A0A0M8MKU2,26,198
PF22252,PNGase_F-II_N,D7VRU2,25,196
PF22252,PNGase_F-II_N,A0A088EZ62,24,195
PF22252,PNGase_F-II_N,A0A0B8T368,24,196
PF22252,PNGase_F-II_N,H8XTA4,25,194
PF22252,PNGase_F-II_N,A0A1M6FPE5,25,196
PF22252,PNGase_F-II_N,A0A0Q5Q848,24,195
PF22252,PNGase_F-II_N,A0A1M5D060,22,192
PF22252,PNGase_F-II_N,A0A095SYR7,24,195
PF22252,PNGase_F-II_N,A0A0A2N790,30,201
PF22252,PNGase_F-II_N,A0A0Q5UUG8,27,198
PF14689,SPOB_a,D7CLA3,1,56
PF14689,SPOB_a,C9RAS9,1,56
PF14689,SPOB_a,A6TQJ5,6,67
PF14689,SPOB_a,C0ZAL6,4,65
PF14689,SPOB_a,Q8RBA6,4,65
PF14689,SPOB_a,Q0AWJ3,1,56
PF14689,SPOB_a,B9E722,51,109
PF14689,SPOB_a,F2F3E3,1,58
PF14689,SPOB_a,E6TV62,1,57
PF14689,SPOB_a,Q5WHS9,1,59
PF14689,SPOB_a,Q9KDK1,1,57
PF14689,SPOB_a,D3FVU5,1,57
PF14689,SPOB_a,D5XD52,24,85
PF14689,SPOB_a,F0SVH1,1,62
PF14689,SPOB_a,F2JLE2,79,140
PF14689,SPOB_a,D9SV86,77,138
PF14689,SPOB_a,D5XCR8,74,135
PF14689,SPOB_a,F2F0U7,227,289
PF14689,SPOB_a,C8W5P4,1,56
PF14689,SPOB_a,A5D409,1,56
PF14689,SPOB_a,B8CY40,228,289
PF14689,SPOB_a,O30031,263,324
PF21461,HL_N-beta,T1ZG27,231,287
PF21461,HL_N-beta,Q8DZB2,275,332
PF21461,HL_N-beta,V6Q327,218,273
PF21461,HL_N-beta,A0A6M0L5W2,215,271
PF21461,HL_N-beta,C8NF85,226,279
PF21461,HL_N-beta,G5K0A5,265,324
PF21461,HL_N-beta,I7LAA9,257,307
PF21461,HL_N-beta,A0A4R9C371,226,277
PF21461,HL_N-beta,Q8CWU3,239,295
PF27185,YizD,A0AA51L4K1,17,45
PF27185,YizD,A0A098EW37,17,45
PF27185,YizD,A0AB94IIB2,17,45
PF27185,YizD,A0A6B3TT64,24,52
PF27185,YizD,L5N3F9,18,46
PF27185,YizD,A0A7X9QTV9,20,48
PF27185,YizD,A0A0M0LGX2,18,46
PF27185,YizD,A0A4Z0H470,17,45
PF27185,YizD,A0A919WVA1,17,45
PF27185,YizD,A0A1B3XL46,27,55
PF27185,YizD,A0A285D323,18,46
PF27185,YizD,A0A2N5MHV5,4,32
PF27185,YizD,A0A919WJM7,17,45
PF27185,YizD,A0A7X0HPV4,17,45
PF27185,YizD,A0A0P6WIV6,18,46
PF27185,YizD,A0A1J6W4E8,18,46
PF27185,YizD,A0A926NM01,17,45
PF27185,YizD,A0A084H1L6,18,46
PF27185,YizD,A0A0M2PME6,15,43
PF27185,YizD,A0A2C1K5D9,12,40
PF27185,YizD,A0A167T6C1,17,45
PF27185,YizD,Q5L1S2,18,46
PF27185,YizD,A0A7V9Z6G0,17,45
PF27185,YizD,A0A023DJB7,18,46
PF27185,YizD,A0AAN1D683,17,45
PF27185,YizD,A0A075LNX3,17,45
PF27185,YizD,A0A167ULJ4,17,45
PF27185,YizD,A0A4Y9AGV8,17,45
PF27185,YizD,A0A9X0YRE3,20,48
PF27185,YizD,A0A917HGV3,17,45
PF27185,YizD,A0A9W5TXW0,17,45
PF27185,YizD,A0A917TIM0,17,45
PF27185,YizD,A0A0L0QTP7,18,46
PF27185,YizD,W4VLN5,13,41
PF27185,YizD,A0A1H9SPT6,13,41
PF27185,YizD,A0A368XPF9,13,41
PF27185,YizD,N4WA88,13,41
PF27185,YizD,A0A0A5G2Z0,16,44
PF27185,YizD,A0A1G8X8Q4,7,35
PF27185,YizD,A0A0A5HVP3,16,44
PF27185,YizD,A0A9E8M0S7,17,45
PF27185,YizD,A0A927FYL5,17,45
PF27185,YizD,A0A0F5HZ51,17,45
PF27185,YizD,A0A4R3N350,17,45
PF27185,YizD,A0A3N5B468,15,43
PF27185,YizD,A0A1H0EI95,15,43
PF27185,YizD,A0A0A5GHF4,16,44
PF27185,YizD,A0A5C8NSD9,17,45
PF27185,YizD,A0A511UVL6,17,45
PF27185,YizD,A0A9J6REU1,17,45
PF27185,YizD,A0A1H8Q9M8,18,46
PF27185,YizD,A0A923RM22,17,45
PF27185,YizD,A0A916W7V3,17,45
PF27185,YizD,A0A920C3C8,18,46
PF27185,YizD,K0J3Z6,18,46
PF27185,YizD,A0A3R9MAF1,17,45
PF27185,YizD,A0A7V9Z1D4,17,45
PF27185,YizD,A0A9X2DSC7,17,45
PF27185,YizD,A0A4R2P4Z7,17,45
PF27185,YizD,A0A8J2ZXD7,17,45
PF27185,YizD,D5E036,17,45
PF27185,YizD,A0A562QAU2,17,45
PF27185,YizD,A0A840QUB4,18,46
PF27185,YizD,A0A3A9K897,15,43
PF27185,YizD,A0A323TVF4,16,44
PF27185,YizD,A0A3M7TZA9,17,45
PF27185,YizD,A0A2A8SJ53,17,45
PF27185,YizD,A0A1I4IIY9,15,43
PF27185,YizD,A0A1I2CZQ1,15,43
PF27185,YizD,A0A553ZXB9,17,45
PF27185,YizD,A0A1G8EQ98,15,43
PF27185,YizD,A0A2P8HXF6,19,47
PF27185,YizD,A0A1G8J6V9,15,43
PF27185,YizD,A0A0J6D3N9,17,45
PF27185,YizD,A0A061P1E9,16,44
PF27185,YizD,A0A9Q4FVR9,15,43
PF27185,YizD,W4PZN3,17,45
PF27185,YizD,W4QIU2,17,45
PF27185,YizD,A0A9P1NHA0,15,43
PF27185,YizD,Q65LA9,15,43
PF27185,YizD,A0A0M0GR12,15,43
PF27185,YizD,G9QK21,17,45
PF27185,YizD,A0A1H3VL29,17,45
PF27185,YizD,A0A0A6VF43,6,34
PF27185,YizD,W7LKC2,17,45
PF27185,YizD,A0A1I6AIB5,17,45
PF27185,YizD,U5LA08,19,47
PF27185,YizD,A0A5P9HK09,17,45
PF27185,YizD,A0A3A1QLH8,19,47
PF27185,YizD,A0A147KA51,14,42
PF27185,YizD,A0A3L7K2Y7,73,101
PF27185,YizD,A0A371SKJ9,17,45
PF27185,YizD,A0A4R2BKU4,18,46
PF27185,YizD,A0A0M2SWH3,16,44
PF27185,YizD,N0AWC0,133,161
PF27185,YizD,A0A0D6Z6E4,9,37
PF27185,YizD,A0A5J4JJ08,17,45
PF27185,YizD,A0A0Q3QLT5,19,47
PF18871,HEPN_Toprim_N,A0A1H8BNA9,1,220
PF18871,HEPN_Toprim_N,F0GXH3,1,203
PF18871,HEPN_Toprim_N,A0A1M5L8F5,1,196
PF18871,HEPN_Toprim_N,Q6LR51,1,226
PF18871,HEPN_Toprim_N,B2JT77,1,216
PF18871,HEPN_Toprim_N,Q88LL1,1,225
PF18871,HEPN_Toprim_N,H8MHT8,1,238
PF18871,HEPN_Toprim_N,A0A2C7A9V2,1,207
PF18871,HEPN_Toprim_N,D4Z4D8,1,230
PF18871,HEPN_Toprim_N,A5G5I6,1,230
PF18871,HEPN_Toprim_N,A0A126T4E2,1,223
PF18871,HEPN_Toprim_N,A0A178MHL2,1,225
PF18871,HEPN_Toprim_N,A0A1G6LBN8,1,230
PF18871,HEPN_Toprim_N,A0A1I5UN61,1,228
PF17135,Ribosomal_L18,B7QAB5,2,188
PF17135,Ribosomal_L18,E0VAQ0,4,190
PF17135,Ribosomal_L18,B4GRN4,3,189
PF17135,Ribosomal_L18,RL18,2,189
PF17135,Ribosomal_L18,C4WU26,2,188
PF17135,Ribosomal_L18,A0A2A6CC28,2,166
PF17135,Ribosomal_L18,E3NKC1,2,188
PF17135,Ribosomal_L18,T1ELX2,2,188
PF17135,Ribosomal_L18,A7RJH9,2,188
PF17135,Ribosomal_L18,H2Z125,2,188
PF17135,Ribosomal_L18,A0A6G1A9R3,2,188
PF17135,Ribosomal_L18,L9JH64,2,188
PF17135,Ribosomal_L18,H3CRL7,2,187
PF17135,Ribosomal_L18,H3AG25,43,228
PF17135,Ribosomal_L18,A0A1X7V859,2,187
PF17135,Ribosomal_L18,B3RMX6,2,187
PF17135,Ribosomal_L18,F2UG10,2,186
PF17135,Ribosomal_L18,A9UXJ0,2,185
PF17135,Ribosomal_L18,A0A015KEI2,2,183
PF17135,Ribosomal_L18,M7NVB9,2,186
PF17135,Ribosomal_L18,Q6CFA4,2,186
PF17135,Ribosomal_L18,C4QY71,2,186
PF17135,Ribosomal_L18,Q6CXL8,2,186
PF17135,Ribosomal_L18,J4TTW5,48,235
PF17135,Ribosomal_L18,I1C9Q8,2,181
PF17135,Ribosomal_L18,B6K0N9,2,187
PF17135,Ribosomal_L18,E3KP82,2,183
PF17135,Ribosomal_L18,I4Y9W9,2,187
PF17135,Ribosomal_L18,G7DZB6,2,198
PF17135,Ribosomal_L18,L8XA20,2,184
PF17135,Ribosomal_L18,D8PLH8,2,185
PF17135,Ribosomal_L18,G4TVI1,3,184
PF17135,Ribosomal_L18,Q5KIC5,2,185
PF17135,Ribosomal_L18,H6C4T5,2,189
PF17135,Ribosomal_L18,C0NMF6,2,189
PF17135,Ribosomal_L18,C5FF97,4,200
PF17135,Ribosomal_L18,C4JT78,2,181
PF17135,Ribosomal_L18,R7YPE1,2,189
PF17135,Ribosomal_L18,E3S7I2,2,189
PF17135,Ribosomal_L18,F9XDN9,2,189
PF17135,Ribosomal_L18,M2LMX8,2,189
PF17135,Ribosomal_L18,F4NY06,2,186
PF17135,Ribosomal_L18,M4BDP2,2,192
PF17135,Ribosomal_L18,B7GAG0,2,192
PF17135,Ribosomal_L18,D7FML2,2,192
PF17135,Ribosomal_L18,C1MNN1,2,183
PF17135,Ribosomal_L18,D8RZ48,2,187
PF17135,Ribosomal_L18,I1JR90,2,187
PF17135,Ribosomal_L18,RL181,2,188
PF17135,Ribosomal_L18,D8TPB6,2,187
PF17135,Ribosomal_L18,RL18,2,192
PF17135,Ribosomal_L18,A4H745,2,197
PF17135,Ribosomal_L18,D3BBP3,2,183
PF17135,Ribosomal_L18,F4PHU0,28,209
PF17135,Ribosomal_L18,D2V8Q0,2,192
PF17135,Ribosomal_L18,A2EGC6,2,186
PF17135,Ribosomal_L18,B6AEG7,2,187
PF17135,Ribosomal_L18,RL18,2,184
PF17135,Ribosomal_L18,T1L119,2,188
PF17135,Ribosomal_L18,G4LUU2,2,188
PF28394,Exg3_C,A0AA39QY88,394,499
PF28394,Exg3_C,A0AAD9ZD29,371,476
PF28394,Exg3_C,A0A6A6RDU4,482,588
PF28394,Exg3_C,A0A8H4N1Y2,459,574
PF28394,Exg3_C,A0A9P4M0A3,449,554
PF28394,Exg3_C,A0A8E2F5B2,446,549
PF28394,Exg3_C,A0A8E2DZ22,447,554
PF28394,Exg3_C,A0A9P4N4L8,440,539
PF28394,Exg3_C,A0A1Y1ZRT2,443,542
PF28394,Exg3_C,A0A9P9EF68,442,543
PF28394,Exg3_C,A0A6A5Z4U0,452,551
PF28394,Exg3_C,A0A6A6WRK2,449,550
PF28394,Exg3_C,A0A6A6DU63,432,531
PF28394,Exg3_C,E4ZK64,462,559
PF28394,Exg3_C,A0A6A7B4D6,464,561
PF28394,Exg3_C,A0A9W9D7H7,446,543
PF28394,Exg3_C,A0A9P4TIZ7,440,537
PF28394,Exg3_C,A0A1Y2M4I5,446,543
PF28394,Exg3_C,A0A9Q9DSD8,442,539
PF28394,Exg3_C,R0KQM1,384,477
PF28394,Exg3_C,A0A317ACC9,456,553
PF28394,Exg3_C,A0A177DTC7,451,548
PF28394,Exg3_C,A0A9W8XXW0,450,547
PF28394,Exg3_C,A0A9P4GC18,451,548
PF28394,Exg3_C,A0A6A5QTP4,415,512
PF28394,Exg3_C,A0A178APJ6,424,521
PF28394,Exg3_C,A0A7U2IAR8,443,540
PF28394,Exg3_C,A0A9P4LJL8,455,552
PF28394,Exg3_C,A0A8K0QZX2,403,500
PF28394,Exg3_C,A0A178EAH0,451,548
PF28394,Exg3_C,A0A6A5S8C6,441,538
PF28394,Exg3_C,A0A6G1ID25,563,664
PF28394,Exg3_C,A0A9W9CGK2,457,558
PF28394,Exg3_C,A0A6A6IEP4,453,554
PF28394,Exg3_C,A0A6A5U0N1,455,556
PF28394,Exg3_C,A0A6A6NW69,402,509
PF28394,Exg3_C,A0A5J5F0C9,400,506
PF28394,Exg3_C,A0A0C9M0X7,427,527
PF28394,Exg3_C,A0A9P4IUR2,397,505
PF28394,Exg3_C,A0A3M6ZZ89,441,543
PF28394,Exg3_C,A0A1V8SP07,427,527
