accession,domain_number,subaccession,domain_begin,domain_end
PF18939,DUF5686,A0A0Q5UI08,115,783
PF18939,DUF5686,A0A0A2MXC6,115,787
PF18939,DUF5686,A0A0A2LVS4,116,786
PF18939,DUF5686,A0A0A2M9N3,113,783
PF18939,DUF5686,A0A257K9Y6,118,788
PF18939,DUF5686,A0A0P7B4K6,122,791
PF18939,DUF5686,A0A1I6FN30,118,787
PF18939,DUF5686,F6GDS6,116,789
PF18939,DUF5686,A0A1H3YE64,116,787
PF18939,DUF5686,A0A1V1ZCD4,116,787
PF18939,DUF5686,A0A1H1SXS3,116,786
PF18939,DUF5686,A0A1G6DDL8,116,787
PF18939,DUF5686,A0A1D7Y1C8,138,809
PF18939,DUF5686,A0A1D7XQ86,104,774
PF18939,DUF5686,A0A1L7I7U1,116,787
PF18939,DUF5686,A3UAU5,115,787
PF18939,DUF5686,H2BT98,117,788
PF18939,DUF5686,A0A1G7VNK9,114,786
PF18939,DUF5686,A0A1M6FKG4,115,782
PF18939,DUF5686,A6ESR5,115,786
PF18939,DUF5686,A0A1M6F2Q3,118,789
PF18939,DUF5686,A0A1Y0MRB2,115,785
PF18939,DUF5686,Q26ES2,115,787
PF18939,DUF5686,A0A238ZNE0,124,799
PF18939,DUF5686,A0A1L3JKE6,115,780
PF18939,DUF5686,A0A1H1REC9,115,787
PF18939,DUF5686,A0A1B8U7G4,116,789
PF18939,DUF5686,A4BX01,115,787
PF18939,DUF5686,A0A1Y2PBS1,116,788
PF18939,DUF5686,A0A238UET8,115,785
PF18939,DUF5686,A0A1N7RD98,29,690
PF18939,DUF5686,A0A257HXT4,122,788
PF18939,DUF5686,A0A1T4L8Q7,117,784
PF18939,DUF5686,A0A0E9N3E8,102,769
PF18939,DUF5686,A0A0C1IX73,116,783
PF18939,DUF5686,A0A1Y2RC60,116,785
PF18939,DUF5686,A0A1M5IVP2,116,793
PF18939,DUF5686,A0A1G6VPT2,117,789
PF18939,DUF5686,A0A1M7MRB6,119,800
PF18939,DUF5686,A0A249SZN7,117,798
PF18939,DUF5686,A0A291QX13,117,799
PF18939,DUF5686,A0A1I5YVQ2,116,808
PF18939,DUF5686,A0A173MNV9,118,802
PF18939,DUF5686,A0A1Z5SF68,118,789
PF18939,DUF5686,A0A127VCB5,118,791
PF18939,DUF5686,H8KNB7,118,791
PF18939,DUF5686,A0A1I3TA58,117,788
PF18939,DUF5686,H1YE64,120,790
PF18939,DUF5686,H1YC61,118,789
PF18939,DUF5686,A0A1G6W3I7,118,786
PF18939,DUF5686,A0A1H1VXW2,118,788
PF18939,DUF5686,A0A1T5CSV7,117,788
PF18939,DUF5686,A0A179DH58,118,789
PF18939,DUF5686,A0A1S9PIG0,122,798
PF18939,DUF5686,A0A1H2BSK5,121,795
PF18939,DUF5686,H1YGM3,116,785
PF18939,DUF5686,A0A1C2GIS4,115,782
PF18939,DUF5686,H1XZP8,119,793
PF18939,DUF5686,R9GYQ7,88,754
PF18939,DUF5686,F0S5M2,31,699
PF18939,DUF5686,A0A0Q0ZKU3,118,787
PF18939,DUF5686,A6EFR4,119,787
PF18939,DUF5686,A0A1W2CB66,118,786
PF18939,DUF5686,A0A0P0NCZ0,119,787
PF18939,DUF5686,A0A1H9NB76,120,787
PF18939,DUF5686,A0A257ITQ8,128,781
PF18939,DUF5686,A0A286ILU4,113,757
PF18939,DUF5686,A0A1M4T521,148,800
PF18939,DUF5686,A0A172TWM9,119,760
PF18939,DUF5686,A0A1H8ZT61,117,781
PF18939,DUF5686,F2I9R8,122,774
PF18939,DUF5686,A0A0N0UYP3,145,805
PF18939,DUF5686,A0A239J242,137,818
PF18939,DUF5686,A0A1W2G6K4,121,794
PF18939,DUF5686,A1ZGX0,127,786
PF18939,DUF5686,A0A127B600,37,752
PF18939,DUF5686,A0A0U4BCL4,124,849
PF18939,DUF5686,A0A1I0IBG6,122,847
PF18939,DUF5686,A0A243WFL6,120,844
PF18939,DUF5686,A0A1I1NW85,118,789
PF18939,DUF5686,E4TVJ8,144,803
PF18939,DUF5686,A0A1G9DPK0,119,836
PF18939,DUF5686,A0A1G9RWX0,118,826
PF18939,DUF5686,A0A261QA31,169,874
PF18939,DUF5686,A0A1I5YRK4,123,845
PF18939,DUF5686,A0A267T6Z6,133,857
PF18939,DUF5686,A0A1H9B8A4,114,823
PF18939,DUF5686,A0A2G0CCT6,115,827
PF18939,DUF5686,A0A2D0NAS0,125,840
PF18939,DUF5686,A0A098S8X1,119,830
PF18939,DUF5686,A0A1W2G8U8,124,833
PF18939,DUF5686,A0A1M5NXF4,130,871
PF18939,DUF5686,L8JUF4,120,836
PF18939,DUF5686,A0A1I0RPC9,117,838
PF18939,DUF5686,G8R8D8,116,825
PF18939,DUF5686,A0A074L1M7,109,830
PF18939,DUF5686,U5BWA9,124,847
PF18939,DUF5686,R7ZSH1,104,825
PF18939,DUF5686,A0A1M7QIT4,124,840
PF18939,DUF5686,L0FV95,123,841
PF18939,DUF5686,R9GW44,123,827
PF18939,DUF5686,M7N3E4,119,833
PF18939,DUF5686,A0A239FP41,127,842
PF18939,DUF5686,A0A1I2C5Q8,126,861
PF18939,DUF5686,A0A1H6TKD7,117,820
PF18939,DUF5686,A0A0Q5SPS8,130,900
PF18939,DUF5686,A0A1S2VL05,118,867
PF18939,DUF5686,I2GEE8,126,869
PF18939,DUF5686,A0A142L3B5,119,837
PF18939,DUF5686,A0A0A2E6K9,134,864
PF18939,DUF5686,F8WZ87,117,776
PF18939,DUF5686,F5IW79,119,779
PF18939,DUF5686,E4T669,118,836
PF18939,DUF5686,A0A069D509,92,817
PF18939,DUF5686,I9RNX0,117,834
PF18939,DUF5686,A0A0S7C0Y1,119,845
PF18939,DUF5686,A0A1M5CE78,19,681
PF18939,DUF5686,A0A069D1R6,6,663
PF18939,DUF5686,F3ZP03,17,672
PF18939,DUF5686,A0A1Y4AW72,32,687
PF18939,DUF5686,S8GYV8,61,724
PF18939,DUF5686,A0A0F5JRY1,80,729
PF18939,DUF5686,A0A1G4G987,29,687
PF18939,DUF5686,F4KY21,116,784
PF18939,DUF5686,H6L4D4,117,791
PF18939,DUF5686,A0A1G9CMH1,112,783
PF18939,DUF5686,A0A1M5BF88,115,785
PF18939,DUF5686,A0A095U4S2,115,785
PF12566,DUF3748,E0SEP5,67,187
PF12566,DUF3748,J7SKG5,65,185
PF12566,DUF3748,Q6CYV0,66,186
PF12566,DUF3748,Q7N9N2,67,187
PF12566,DUF3748,C6W1T6,96,212
PF12566,DUF3748,Q7UMJ4,70,191
PF12566,DUF3748,W0JAC2,96,219
PF12566,DUF3748,W0J8R2,68,211
PF12566,DUF3748,I2B3P1,63,180
PF12566,DUF3748,YIDR,74,190
PF10966,DUF2768,A0A6L7HL88,7,64
PF10966,DUF2768,YPHE,7,64
PF10966,DUF2768,Q65I17,7,64
PF10966,DUF2768,D5DRG8,7,64
PF10966,DUF2768,U5LF48,7,64
PF10966,DUF2768,E6TZE7,11,67
PF10966,DUF2768,D3G039,7,63
PF10966,DUF2768,Q5WGU0,7,63
PF10966,DUF2768,Q9KCD0,7,63
PF10966,DUF2768,F2F6V2,59,115
PF10966,DUF2768,C0ZCC1,8,61
PF10966,DUF2768,Q5KXT2,7,64
PF10966,DUF2768,N0AU72,7,63
PF10966,DUF2768,I0JNB5,7,63
PF09891,DUF2118,Q5JEN4,2,163
PF09891,DUF2118,Q8TXA2,1,162
PF09891,DUF2118,Y859,4,156
PF09891,DUF2118,A2BK90,13,160
PF09891,DUF2118,A8ABP2,4,149
PF09891,DUF2118,Q9YB32,20,168
PF16175,DUF4875,A0A8J7L113,87,242
PF16175,DUF4875,A0A1I3YGA2,97,251
PF16175,DUF4875,K7R2Q9,65,218
PF16175,DUF4875,A0A269PII3,111,264
PF16175,DUF4875,A0A2C6DDJ4,29,183
PF16175,DUF4875,A0A2X4UVU6,29,183
PF16175,DUF4875,Q2SB25,27,182
PF16175,DUF4875,A0A2Z6IET4,49,206
PF16175,DUF4875,A0A4R2FB42,72,225
PF16175,DUF4875,F3LHT8,49,211
PF19832,DUF6313,A0A1C4MZH8,39,224
PF19832,DUF6313,A0A2Z4VB65,15,196
PF19832,DUF6313,A0A0B5F162,42,222
PF19832,DUF6313,A0A0X3V2R8,15,196
PF19832,DUF6313,A0A1D7VYA6,15,196
PF20402,DUF6692,A0A0G3XJF3,1,162
PF24442,DUF7561,A0A0F7PBL0,1,64
PF24442,DUF7561,A0A1Q1FNT7,1,67
PF24442,DUF7561,L9ZDX4,1,68
PF24442,DUF7561,W0JMZ1,1,68
PF24442,DUF7561,M0LXP8,1,68
PF24442,DUF7561,D3SVJ2,1,68
PF24442,DUF7561,M0AH02,1,68
PF24442,DUF7561,A0A4S3TQQ1,1,68
PF24442,DUF7561,L9WB73,1,68
PF24442,DUF7561,L0JTA0,1,68
PF24442,DUF7561,A0A346PKT5,1,68
PF24442,DUF7561,F8D3D7,1,68
PF24442,DUF7561,A0A2Z2HRD5,1,68
PF24442,DUF7561,A0A3N6LKS5,1,68
PF24442,DUF7561,A0A5D5AXV7,1,68
PF24442,DUF7561,R4W9P3,1,65
PF24442,DUF7561,A0A1G8YM06,1,67
PF24442,DUF7561,A0A6B0T0L2,1,67
PF24442,DUF7561,A0A1J1AFS1,1,64
PF24442,DUF7561,A0A6B9FGV8,1,67
PF24442,DUF7561,C7P2A2,1,66
PF24442,DUF7561,M0CWT4,1,67
PF24442,DUF7561,A0A1I6M7P4,1,66
PF24442,DUF7561,C7NPK5,1,67
PF24442,DUF7561,A0A8J7ZNG3,1,64
PF24442,DUF7561,A0A151AGX1,1,65
PF24442,DUF7561,A0A365TGS0,1,65
PF24442,DUF7561,E7QMX6,1,65
PF24442,DUF7561,A0A1N7BLT8,1,65
PF24442,DUF7561,A0A285P9D0,1,65
PF24442,DUF7561,A0A1I6FSR2,10,76
PF24442,DUF7561,A0A1H5WJC0,1,67
PF24442,DUF7561,Q18ET5,1,67
PF24442,DUF7561,A0A1G9SLS0,1,68
PF24442,DUF7561,U1P800,1,67
PF24442,DUF7561,D4GYU3,1,67
PF24442,DUF7561,A0A343TJS3,1,67
PF24442,DUF7561,V4YGB6,35,101
PF24442,DUF7561,A0A1H6IN94,1,67
PF24442,DUF7561,V4XR41,1,67
PF24442,DUF7561,A0A6B0SH87,1,64
PF24442,DUF7561,A0A518S9X4,1,68
PF24442,DUF7561,A0A830F7E3,1,68
PF24442,DUF7561,A0A830FTW4,1,68
PF24442,DUF7561,V4Y626,1,66
PF24442,DUF7561,A0A4D7H791,1,67
PF24442,DUF7561,A0A8T4GZ37,1,68
PF24442,DUF7561,A0A4D6HER4,1,67
PF24442,DUF7561,A0A6A9T0S6,1,67
PF24442,DUF7561,A0A2I8VP10,1,67
PF24442,DUF7561,A0A1G9P3V9,1,67
PF24442,DUF7561,A0A6B0GNZ3,1,67
PF24442,DUF7561,A0A1M5T7A7,1,67
PF24442,DUF7561,V4HCG7,1,67
PF24442,DUF7561,A0A8U0IK93,1,66
PF24442,DUF7561,A0A1I0PJW9,1,64
PF24442,DUF7561,A0A6A9SS95,1,65
PF24442,DUF7561,A0A1U7EU27,1,65
PF24442,DUF7561,M1XTE2,1,65
PF24442,DUF7561,A0A4V5ZNZ2,1,65
PF24442,DUF7561,A0A8G1H6K4,1,65
PF24442,DUF7561,A0A8J7ZM82,1,66
PF24442,DUF7561,A0A9E7R1X9,1,65
PF24442,DUF7561,A0A554NCN1,1,67
PF24442,DUF7561,M0MDQ3,1,65
PF24442,DUF7561,M0MB16,1,65
PF24442,DUF7561,M0M8C5,1,65
PF25548,DUF7926,N6W8Y3,204,381
PF25548,DUF7926,A0A448HER6,187,364
PF25548,DUF7926,J1HJK0,187,364
PF25548,DUF7926,A0A3P1V6K3,186,363
PF25548,DUF7926,A0A448N1K3,199,364
PF25548,DUF7926,A0A7T0PWN7,135,324
PF25548,DUF7926,A0A3P1WI24,179,364
PF25548,DUF7926,A0A3P1WG48,225,401
PF25548,DUF7926,C0W8P3,179,364
PF25548,DUF7926,A0A418UR60,202,389
PF25548,DUF7926,A0A3S4TAT2,197,379
PF25548,DUF7926,A0A3P1V753,246,428
PF25548,DUF7926,A0A448KA71,208,386
PF25548,DUF7926,A0A3P1V8H2,197,375
PF25548,DUF7926,A0A418URP2,203,381
PF25548,DUF7926,J0NF50,198,376
PF25548,DUF7926,A0A448KDK0,214,392
PF25548,DUF7926,G9PK29,199,377
PF25548,DUF7926,A0A448HIK4,199,377
PF25548,DUF7926,U1RMH7,176,355
PF25548,DUF7926,A0A3S4RGS2,199,378
PF25548,DUF7926,A0A448HJH5,29,207
PF25548,DUF7926,A0A3P1V585,198,377
PF25548,DUF7926,G9PPB4,199,378
PF25548,DUF7926,A0A418UR91,198,377
PF25548,DUF7926,A0A448KDG7,199,378
PF25548,DUF7926,A0A3S4U0W9,199,378
PF25548,DUF7926,A0A3S4UYX0,196,373
PF25548,DUF7926,L1MDC5,197,379
PF25548,DUF7926,A0A418UUE2,198,373
PF25548,DUF7926,G9PJ55,199,375
PF25548,DUF7926,A0A3P1V9B4,197,367
PF25548,DUF7926,A0A448KFU1,198,369
PF25548,DUF7926,A0A430JLR3,199,371
PF25548,DUF7926,A0A430JLK6,180,352
PF25548,DUF7926,A0A430JSI4,199,374
PF25548,DUF7926,A0A3S0CZ74,199,371
PF25548,DUF7926,A0A840DMG9,185,357
PF25548,DUF7926,D4YLM1,158,328
PF25548,DUF7926,A0A1Q5PW20,195,375
PF25548,DUF7926,A0A1Q5PZ77,190,364
PF25548,DUF7926,A0A3P1SEE9,191,365
PF25548,DUF7926,A0A975XX40,196,369
PF25548,DUF7926,A0A7T0PXI5,145,318
PF25548,DUF7926,A0A3S4R255,197,370
PF25548,DUF7926,A0A448K9D8,194,367
PF25548,DUF7926,A0A418UR70,201,374
PF25548,DUF7926,L1M8Q7,148,328
PF25548,DUF7926,A0A840DCS2,180,350
PF25548,DUF7926,L1ME15,191,364
PF25548,DUF7926,A0A3P1SCA8,194,381
PF25548,DUF7926,A0A1Q5PTA6,182,351
PF19735,DUF6225,A0A918QBA2,1,87
PF19735,DUF6225,A0A918T9J0,1,104
PF19735,DUF6225,A0A840WFN3,1,81
PF19735,DUF6225,A0A482JGR9,1,119
PF19735,DUF6225,A0A2S6ICK8,29,152
PF19735,DUF6225,A0A7W7SSC8,1,106
PF19735,DUF6225,A0A562URH4,1,94
PF19735,DUF6225,A0A917XYU2,1,98
PF19735,DUF6225,A0A7Y0G532,1,90
PF19735,DUF6225,A0A5B7V8Y4,1,107
PF19735,DUF6225,A0A7Y8X433,1,92
PF19735,DUF6225,A0A3S8YI67,1,88
PF19735,DUF6225,A0A429RLP6,1,87
PF19735,DUF6225,A0A944P8C4,1,86
PF19735,DUF6225,A0A2K8P757,1,86
PF19735,DUF6225,A0A646KMI0,1,87
PF19735,DUF6225,A0A4V2JI01,1,102
PF19735,DUF6225,E2Q5X2,1,87
PF19735,DUF6225,A0A367HXU0,1,87
PF19735,DUF6225,A0A197SV57,1,89
PF12268,DUF3612,Q5E0W8,326,500
PF12268,DUF3612,A1S3D2,326,501
PF12268,DUF3612,A1SRQ3,330,505
PF12268,DUF3612,C5BM77,331,506
PF12268,DUF3612,Q8E8F9,326,501
PF12268,DUF3612,D4ZMJ5,328,503
PF12268,DUF3612,G4QNP9,306,481
PF16126,DUF4838,A2EH48,132,469
PF16126,DUF4838,A2EVT3,132,482
PF16126,DUF4838,A2FJJ5,89,433
PF16126,DUF4838,A2E4K6,129,459
PF16126,DUF4838,A2EP49,132,480
PF16126,DUF4838,A2EWJ3,132,479
PF16126,DUF4838,A2EWJ2,132,479
PF16126,DUF4838,A2EWK7,132,479
PF16126,DUF4838,D3F845,241,559
PF16126,DUF4838,W0JC08,224,597
PF16126,DUF4838,A4AVQ5,129,446
PF16126,DUF4838,G0J180,172,523
PF16126,DUF4838,G8NVJ3,165,480
PF16126,DUF4838,A0A068NJZ0,120,452
PF16126,DUF4838,F2U431,140,483
PF01998,DUF131,I3TGC8,25,78
PF01998,DUF131,G0EHR4,36,95
PF01998,DUF131,I0A308,23,80
PF01998,DUF131,A3DMY6,20,78
PF01998,DUF131,G4RM22,23,79
PF01998,DUF131,Q8ZXF0,20,81
PF01998,DUF131,Q4JCA2,28,87
PF01998,DUF131,Q96YC7,22,88
PF01998,DUF131,Y1617,24,87
PF01998,DUF131,Q97ZV4,20,82
PF01998,DUF131,Q975S2,13,75
PF01998,DUF131,A8M9T8,22,88
PF01998,DUF131,E1QR18,31,91
PF01998,DUF131,Q8TIM7,28,120
PF01998,DUF131,A1S0B9,24,80
PF01998,DUF131,D9Q1F4,23,80
PF01998,DUF131,D7E7Y5,26,101
PF01998,DUF131,A0B7P5,11,75
PF01998,DUF131,E3GZA2,23,80
PF01998,DUF131,O26700,27,83
PF17566,DUF5472,VE5B,2,74
PF19115,DUF5800,M1XPE7,1,64
PF19115,DUF5800,M0ML51,1,64
PF19115,DUF5800,M0CRM0,1,64
PF19115,DUF5800,A0A4D6H8L8,1,64
PF19115,DUF5800,A0A3A6PXG8,1,64
PF19115,DUF5800,A0A1G8TQ06,1,64
PF19115,DUF5800,Q18H08,1,64
PF19115,DUF5800,A0A2R4X045,1,64
PF19115,DUF5800,A0A0F7PCB7,1,64
PF19115,DUF5800,D4GZ40,1,64
PF19115,DUF5800,A0A343TN12,1,64
PF19115,DUF5800,M0MSE9,1,64
PF19115,DUF5800,V4YHJ0,2,65
PF19115,DUF5800,A0A1D8S493,1,64
PF19115,DUF5800,Q9HRW8,1,64
PF19115,DUF5800,A0A1G9UZF1,1,64
PF19115,DUF5800,A0A1H6I7L8,2,65
PF19115,DUF5800,A0A256HAI7,2,65
PF19115,DUF5800,A0A238VR39,2,65
PF19115,DUF5800,A0A365TG76,1,64
PF19115,DUF5800,R4W4W9,1,64
PF19115,DUF5800,L0JYN1,1,64
PF19115,DUF5800,A0A285NTJ3,1,64
PF17731,DUF5570,A0A2J8N166,23,145
PF19692,DUF6193,A0A1C4NCC7,142,257
PF19692,DUF6193,A0A372GL28,136,241
PF19692,DUF6193,A0A1G9TBU9,123,226
PF19692,DUF6193,A0A117IWH1,24,134
PF19692,DUF6193,A0A1H5W2R1,31,152
PF19692,DUF6193,A0A2I0STI9,14,135
PF19692,DUF6193,A0A1H4QK29,11,132
PF19692,DUF6193,A0A1V9KJL7,140,251
PF19692,DUF6193,A0A1H8AEP1,158,269
PF19692,DUF6193,A0A101QNR6,130,241
PF19692,DUF6193,A0A0N0T4I8,132,243
PF19692,DUF6193,A0A2U9P9F0,126,238
PF19692,DUF6193,A0A101V3S6,126,237
PF19692,DUF6193,A0A429A4R3,131,242
PF19692,DUF6193,A0A1H7PCV1,131,242
PF19692,DUF6193,A0A066YLM1,133,246
PF19692,DUF6193,A0A2Z4UXA1,133,246
PF19692,DUF6193,A0A0Q8PV76,133,246
PF19692,DUF6193,A0A2R4SYV2,133,244
PF19692,DUF6193,A0A2S9PSS0,10,121
PF19692,DUF6193,A0A239GEI2,133,244
PF19692,DUF6193,A0A0Q9AUG9,57,168
PF19692,DUF6193,A0A1T3NS86,131,242
PF19692,DUF6193,A0A3D9SWD6,457,562
PF19692,DUF6193,A0A1E5P0Y1,5,113
PF19692,DUF6193,A0A0G3UZK8,5,114
PF19692,DUF6193,A0A1M7MJN4,125,231
PF19692,DUF6193,A0A2G1X9Z8,12,118
PF19692,DUF6193,A0A2G1X9Y6,12,124
PF19692,DUF6193,B5H9Z4,12,119
PF19692,DUF6193,A0A1Q5MRG4,12,119
PF19692,DUF6193,B5H9Z6,11,118
PF20547,DUF6761,A0A251WCG9,1,84
PF20547,DUF6761,A0A1Z4JLV7,1,80
PF20547,DUF6761,A0A1Q8ZFC0,1,80
PF20547,DUF6761,K8GL90,1,80
PF20547,DUF6761,A0A2T1DGE4,1,81
PF20547,DUF6761,K9WAG7,1,85
PF20547,DUF6761,A0A1L9QPD7,1,82
PF20547,DUF6761,K9T332,1,82
PF20547,DUF6761,L8LW37,1,82
PF20547,DUF6761,U5DEY3,1,83
PF20547,DUF6761,A0A2T1CTI6,1,86
PF20547,DUF6761,P73478,1,87
PF20547,DUF6761,K9XXH6,1,83
PF20547,DUF6761,A0A563W1N8,1,82
PF20547,DUF6761,A0A2T1LSR0,1,84
PF20547,DUF6761,E0UHV8,1,82
PF20547,DUF6761,B7JZD3,1,84
PF20547,DUF6761,B1WZK7,1,82
PF20547,DUF6761,A0A098TL09,1,80
PF20547,DUF6761,K9S7A2,1,80
PF20547,DUF6761,A0A0D8ZU97,1,82
PF20547,DUF6761,K9XGW3,1,82
PF20547,DUF6761,B4WFS1,1,82
PF20547,DUF6761,A0A2T1CXS9,1,82
PF20547,DUF6761,A0A2P8WC81,1,82
PF20547,DUF6761,A0A4Q7E1D2,1,82
PF20547,DUF6761,A0A1Z3HNT8,1,82
PF20547,DUF6761,A0A1U7J2Y8,1,80
PF20547,DUF6761,A0A0M2PS08,1,82
PF20547,DUF6761,K9UQU4,1,82
PF20547,DUF6761,K9TFF5,1,83
PF20547,DUF6761,K9W329,1,82
PF20547,DUF6761,A0A0M1JNL7,1,84
PF20547,DUF6761,A0A3N6NAY4,1,84
PF20547,DUF6761,K9V394,1,84
PF20547,DUF6761,A0A1T1CZC0,1,84
PF20547,DUF6761,A0A4Y3G812,1,84
PF20547,DUF6761,Q7V6Q0,1,84
PF20547,DUF6761,A3Z319,1,84
PF20547,DUF6761,Q46K49,1,84
PF20547,DUF6761,A9BAZ4,1,86
PF20547,DUF6761,Q7VBK8,1,86
PF20547,DUF6761,A3PDL7,1,84
PF20547,DUF6761,A5GU91,1,84
PF20547,DUF6761,A0A2P7EEV7,1,84
PF20547,DUF6761,B5IMV6,1,84
PF20547,DUF6761,A0A1J0P879,1,84
PF20547,DUF6761,A3YYM2,1,84
PF20547,DUF6761,A0A1U7INP2,1,82
PF23391,DUF7100,C1HA19,5,339
PF23391,DUF7100,C1G6I2,5,339
PF12094,DUF3570,D4ZJW3,38,467
PF12094,DUF3570,A1S682,28,472
PF12094,DUF3570,Q8EF84,25,447
PF12094,DUF3570,Q085T6,10,432
PF12094,DUF3570,G4QGK9,10,436
PF12094,DUF3570,K6YZR3,20,440
PF12094,DUF3570,B1Y3C3,35,461
PF12094,DUF3570,M4U135,10,412
PF12094,DUF3570,D5BWL1,29,492
PF12094,DUF3570,Q3JBS1,45,508
PF12094,DUF3570,G4T282,42,547
PF12094,DUF3570,F9ZZ66,32,551
PF12094,DUF3570,F9ZYS5,18,418
PF12094,DUF3570,Q604X6,7,474
PF12094,DUF3570,Q21LI8,21,471
PF12094,DUF3570,E1SRZ7,14,431
PF07315,DUF1462,D5DV79,9,101
PF07315,DUF1462,U5LF39,9,101
PF07315,DUF1462,N0AXV6,9,101
PF07315,DUF1462,Q8Y4P2,8,99
PF07315,DUF1462,Q5KVP1,9,102
PF07315,DUF1462,A0A6L7HPR2,5,99
PF07315,DUF1462,Q65FC7,9,101
PF07315,DUF1462,YUZD,9,100
PF07315,DUF1462,F2F6P5,10,101
PF07315,DUF1462,Q5HQM5,7,101
PF07315,DUF1462,Q2FZW1,7,101
PF07315,DUF1462,B9EAK9,6,98
PF07315,DUF1462,Q8ENX1,9,101
PF07315,DUF1462,I0JQ29,9,101
PF07315,DUF1462,C0ZKT4,7,97
PF07315,DUF1462,D3FZ03,7,98
PF07315,DUF1462,Q5WDT8,8,100
PF07315,DUF1462,E6U2D9,7,100
PF07315,DUF1462,Q9K7E6,8,99
PF08898,DUF1843,E8UZK6,11,62
PF08898,DUF1843,E8UZK7,6,56
PF08898,DUF1843,E8UZK6,71,120
PF08898,DUF1843,Q63NT7,159,210
PF08898,DUF1843,Q63NT6,143,194
PF08898,DUF1843,I3TK60,20,71
PF08898,DUF1843,Q63NT8,10,61
PF19989,DUF6425,A0A317XRC7,2,279
PF19989,DUF6425,M9LSJ1,3,282
PF19989,DUF6425,R9P7S2,3,287
PF19989,DUF6425,A0A0D1DNN9,3,287
PF19989,DUF6425,A0A8X7N5U8,12,250
PF19989,DUF6425,A0A316YKQ0,8,164
PF19989,DUF6425,A0A316VFV9,12,164
PF19989,DUF6425,A0A316UKI4,2,163
PF19989,DUF6425,A0A316TYE7,1,167
PF07628,DUF1589,Q7UZE4,1,164
PF07628,DUF1589,Q7UZE3,1,164
PF07628,DUF1589,Q7UZE5,1,164
PF08830,DUF1806,Q8ENJ7,3,114
PF08830,DUF1806,I0JQG5,3,115
PF08830,DUF1806,E6TY58,3,114
PF08830,DUF1806,U5LGQ6,3,114
PF08830,DUF1806,Q5WG67,3,114
PF08830,DUF1806,D3FST3,3,114
PF08830,DUF1806,Q9K7P2,3,114
PF08830,DUF1806,B9E8N4,5,118
PF08830,DUF1806,Q2G0K9,4,118
PF08830,DUF1806,Q5HRH9,4,118
PF08830,DUF1806,A0A2B6BYJ5,7,115
PF08830,DUF1806,N0B1N4,3,114
PF08830,DUF1806,Q5L2Y7,3,114
PF08830,DUF1806,D5DQA5,3,114
PF08830,DUF1806,L0A5L6,3,114
PF08830,DUF1806,L0EEZ9,3,114
PF08830,DUF1806,Q67J84,50,164
PF08830,DUF1806,C8WUT1,3,114
PF08830,DUF1806,E6SHB0,3,107
PF08830,DUF1806,YOJF,3,114
PF08830,DUF1806,Q65IG7,3,114
PF18481,DUF5616,T0MWP5,114,252
PF18481,DUF5616,Q97IN4,90,228
PF18481,DUF5616,A0A109RNS9,80,218
PF18481,DUF5616,L7VR94,84,222
PF18481,DUF5616,A0A0L6TWD6,84,222
PF18481,DUF5616,U2EBI9,90,228
PF18481,DUF5616,V7I224,83,221
PF18481,DUF5616,L1Q371,88,226
PF18481,DUF5616,A9KIG4,83,221
PF18481,DUF5616,H7ELW1,81,220
PF18481,DUF5616,U5MUS2,82,220
PF18481,DUF5616,A0A099S5P2,82,220
PF18481,DUF5616,A0A084JA56,82,220
PF18481,DUF5616,D9SKB5,82,220
PF18481,DUF5616,W6S0C5,82,220
PF18481,DUF5616,E9SAY9,83,221
PF18481,DUF5616,G5GKC0,81,219
PF18481,DUF5616,E6WYI3,77,216
PF18481,DUF5616,Q5JDK5,61,197
PF18481,DUF5616,Q8U0C7,62,198
PF18481,DUF5616,Q6M0Q8,63,199
PF18481,DUF5616,C6A0J2,62,198
PF18481,DUF5616,D5E7D4,75,216
PF18481,DUF5616,F7XPJ2,82,223
PF18481,DUF5616,L0KY42,66,207
PF18481,DUF5616,D7E6K0,73,214
PF18481,DUF5616,Q8TKZ0,75,220
PF18481,DUF5616,A0B6M0,35,174
PF18481,DUF5616,G7WP24,68,207
PF18481,DUF5616,F4BT25,48,187
PF18481,DUF5616,O27722,3,141
PF18481,DUF5616,F0TA11,64,209
PF18481,DUF5616,U6EEA4,66,211
PF18481,DUF5616,E3GZ17,62,205
PF18481,DUF5616,B1L763,44,179
PF18481,DUF5616,F8AE42,71,209
PF18481,DUF5616,F2NE42,85,224
PF18481,DUF5616,A0LEG0,74,213
PF18481,DUF5616,A0A0D2HZ79,59,196
PF18481,DUF5616,E1QDV3,74,213
PF18481,DUF5616,A1RWQ0,78,222
PF18481,DUF5616,E0SR08,63,205
PF18481,DUF5616,A0A0F6W1W9,85,224
PF18481,DUF5616,B1ZRA9,84,223
PF18481,DUF5616,H6L787,81,220
PF18481,DUF5616,A1ZSY9,84,223
PF18481,DUF5616,A0A150AC21,82,221
PF18481,DUF5616,A0A0D6TJ38,84,223
PF18481,DUF5616,V6SKE0,83,222
PF18481,DUF5616,F2IB69,83,222
PF18481,DUF5616,A0A0M8MB67,89,228
PF18481,DUF5616,A0A0A2LVX8,88,227
PF18481,DUF5616,A0A162ZHV4,83,222
PF18481,DUF5616,A0A023BZ70,83,222
PF18481,DUF5616,A0A0S6W362,84,223
