domain_number,accession,len_pfam,len_chainsaw,len_overlap,percent_overlap_pfam,percent_overlap_chainsaw
DUF6175,A0A096A851,290,171,171,58.97,100.0
DUF6175,A0A0J7IY15,291,190,181,62.2,95.26
DUF6175,A0A255SGT3,275,163,161,58.55,98.77
DUF6175,A0A1H9CA92,263,153,153,58.17,100.0
DUF6175,A0A2Z4GE80,263,152,152,57.79,100.0
DUF6175,A0A098RYM4,263,152,152,57.79,100.0
DUF6175,A0A2D0MY91,278,162,162,58.27,100.0
DUF6175,A0A1I3IUB2,263,153,153,58.17,100.0
DUF6175,A0A2W2ABI2,264,152,152,57.58,100.0
DUF6175,A0A2N4X7R2,268,151,151,56.34,100.0
DUF6175,A0A316AK45,262,151,151,57.63,100.0
DUF6175,H1DG04,264,152,152,57.58,100.0
DUF6175,A0A095ZIA8,293,179,179,61.09,100.0
DUF6131,A0A2A7N148,58,46,45,77.59,97.83
DUF6925,A0A4R2GVX6,299,227,224,74.92,98.68
DUF6925,A0A512JJA8,290,230,221,76.21,96.09
DUF6925,A0A512IPW0,290,230,221,76.21,96.09
DUF6925,B8IXH1,288,230,221,76.74,96.09
DUF6925,A0A509E5Y9,288,226,221,76.74,97.79
DUF6925,A0A840ZJJ7,288,313,288,100.0,92.01
DUF6925,A0A1I2V191,288,309,288,100.0,93.2
DUF6925,A0A6N6MQC5,289,223,221,76.47,99.1
DUF6925,A0A840ZPC4,288,294,288,100.0,97.96
DUF6925,A0A0Q4Y3Y9,286,294,286,100.0,97.28
DUF6925,A0A3S2V576,272,211,210,77.21,99.53
DUF6925,B8IIZ8,278,217,214,76.98,98.62
DUF6925,A0A6M0HQ04,287,220,218,75.96,99.09
DUF6925,A0A6N6MU68,286,221,217,75.87,98.19
DUF6925,A0A509EII1,286,220,217,75.87,98.64
DUF6925,A0A6H9Y8I5,299,226,224,74.92,99.12
DUF6925,A0A7L5YF09,298,231,223,74.83,96.54
DUF6925,A0A7W9AJ88,291,223,219,75.26,98.21
DUF6925,A0A1I6JBY8,289,222,218,75.43,98.2
DUF6925,A0A1E1F1N9,295,220,220,74.58,100.0
DUF6925,I3TLR2,304,226,226,74.34,100.0
DUF6925,A0A7Y9DV05,284,288,284,100.0,98.61
DUF6925,A0A4Q7V5B4,291,218,216,74.23,99.08
DUF6925,A0A4R1HKG1,283,209,208,73.5,99.52
DUF6925,A0A1B1ZN32,290,217,217,74.83,100.0
DUF6925,A0A1Y2N9A1,290,226,217,74.83,96.02
DUF6925,A0A0M4Q6D8,291,218,218,74.91,100.0
DUF6925,A0A0P0SDT6,291,218,218,74.91,100.0
DUF6925,F4CU68,292,218,217,74.32,99.54
DUF6925,A0A848DSF4,295,225,220,74.58,97.78
DUF6925,A0A6M6JUR1,286,212,211,73.78,99.53
DUF6925,A0A4Y3WQE2,280,206,205,73.21,99.51
DUF6925,A0A316CEA6,293,220,220,75.09,100.0
DUF6925,A0A285UZ64,282,205,205,72.7,100.0
DUF6925,A0A0S3PSX3,289,221,221,76.47,100.0
DUF6925,A0A4R7BV64,299,222,222,74.25,100.0
DUF6925,A0A564WBS7,302,229,227,75.17,99.13
DUF6925,A0A6N1YHJ8,296,225,221,74.66,98.22
DUF6925,A0A5B2YZJ2,297,220,218,73.4,99.09
DUF6925,A0A2P7S4F0,302,227,227,75.17,100.0
DUF6925,J3HM13,302,230,227,75.17,98.7
DUF6925,A0A2P8N9V8,302,228,227,75.17,99.56
DUF6925,A0A1C2DCU9,302,228,227,75.17,99.56
DUF6925,A0A7R7CBW1,302,228,227,75.17,99.56
DUF6925,V5SCK2,298,226,223,74.83,98.67
DUF6925,A0A285TXL7,301,227,227,75.42,100.0
DUF6925,A0A562SP48,301,231,227,75.42,98.27
DUF6925,A0A2T7USJ3,297,225,222,74.75,98.67
DUF6925,A0A4P6MCE3,299,224,224,74.92,100.0
DUF6925,A0A1M7A9A6,299,224,224,74.92,100.0
DUF6925,A0A0P1GF78,299,224,224,74.92,100.0
DUF6925,A0A1I1MZB3,299,232,224,74.92,96.55
DUF6925,S5Y7G3,299,224,224,74.92,100.0
DUF6925,A0A419AA74,299,224,224,74.92,100.0
DUF6925,A1B1S3,298,225,223,74.83,99.11
DUF6925,A0A3D8P6M1,299,228,224,74.92,98.25
DUF6925,A0A1I3CXL7,297,222,222,74.75,100.0
DUF6925,A0A0Q9IRQ0,297,225,222,74.75,98.67
DUF6925,A0A101JW53,297,225,222,74.75,98.67
DUF6925,A0A370L9H7,297,222,222,74.75,100.0
DUF6925,A0A366FEU7,299,223,223,74.58,100.0
DUF5686,D7VIJ1,672,418,383,56.99,91.63
DUF5686,A0A1I6RA70,672,417,381,56.7,91.37
DUF5686,A0A0B8SZ06,670,422,386,57.61,91.47
DUF5686,A0A0B7I6C8,672,411,380,56.55,92.46
DUF5686,A0A1M6BF74,672,414,383,56.99,92.51
DUF5686,H8XPN1,672,412,381,56.7,92.48
DUF5686,A0A0A2MKN6,671,417,382,56.93,91.61
DUF5686,A0A0N0RQM5,677,416,384,56.72,92.31
DUF5686,A0A0A2M847,670,419,382,57.01,91.17
DUF5686,A0A199XTI4,675,415,379,56.15,91.33
DUF5686,G2YZU3,675,416,380,56.3,91.35
DUF5686,A0A0Q5UI08,668,416,380,56.89,91.35
DUF5686,A0A0A2MXC6,672,408,371,55.21,90.93
DUF5686,A0A0A2LVS4,670,407,370,55.22,90.91
DUF5686,A0A0A2M9N3,670,409,372,55.52,90.95
DUF5686,A0A257K9Y6,670,415,379,56.57,91.33
DUF5686,A0A0P7B4K6,669,410,379,56.65,92.44
DUF5686,A0A1I6FN30,669,410,379,56.65,92.44
DUF5686,F6GDS6,673,415,384,57.06,92.53
DUF5686,A0A1H3YE64,671,412,380,56.63,92.23
DUF5686,A0A1V1ZCD4,671,411,380,56.63,92.46
DUF5686,A0A1H1SXS3,670,399,368,54.93,92.23
DUF5686,A0A1G6DDL8,671,408,372,55.44,91.18
DUF5686,A0A1D7Y1C8,671,411,380,56.63,92.46
DUF5686,A0A1D7XQ86,670,414,383,57.16,92.51
DUF5686,A0A1L7I7U1,671,411,380,56.63,92.46
DUF5686,A3UAU5,672,410,373,55.51,90.98
DUF5686,H2BT98,671,411,380,56.63,92.46
DUF5686,A0A1G7VNK9,672,403,372,55.36,92.31
DUF5686,A0A1M6FKG4,667,406,375,56.22,92.36
DUF5686,A6ESR5,671,415,379,56.48,91.33
DUF5686,A0A1M6F2Q3,671,418,381,56.78,91.15
DUF5686,A0A1Y0MRB2,670,407,371,55.37,91.15
DUF5686,Q26ES2,672,410,379,56.4,92.44
DUF5686,A0A238ZNE0,675,418,387,57.33,92.58
DUF5686,A0A1L3JKE6,665,403,372,55.94,92.31
DUF5686,A0A1H1REC9,672,411,380,56.55,92.46
DUF5686,A0A1B8U7G4,673,409,378,56.17,92.42
DUF5686,A4BX01,672,408,377,56.1,92.4
DUF5686,A0A1Y2PBS1,672,403,372,55.36,92.31
DUF5686,A0A238UET8,670,408,377,56.27,92.4
DUF5686,A0A1N7RD98,661,411,379,57.34,92.21
DUF5686,A0A257HXT4,666,404,377,56.61,93.32
DUF5686,A0A1T4L8Q7,667,408,381,57.12,93.38
DUF5686,A0A0E9N3E8,667,407,379,56.82,93.12
DUF5686,A0A0C1IX73,667,407,379,56.82,93.12
DUF5686,A0A1Y2RC60,669,399,371,55.46,92.98
DUF5686,A0A1M5IVP2,677,418,380,56.13,90.91
DUF5686,A0A1G6VPT2,672,422,386,57.44,91.47
DUF5686,A0A1M7MRB6,681,422,387,56.83,91.71
DUF5686,A0A249SZN7,681,427,387,56.83,90.63
DUF5686,A0A291QX13,682,431,396,58.06,91.88
DUF5686,A0A1I5YVQ2,692,414,379,54.77,91.55
DUF5686,A0A173MNV9,684,419,384,56.14,91.65
DUF5686,A0A1Z5SF68,671,415,379,56.48,91.33
DUF5686,A0A127VCB5,673,412,379,56.32,91.99
DUF5686,H8KNB7,673,402,376,55.87,93.53
DUF5686,A0A1I3TA58,671,394,366,54.55,92.89
DUF5686,H1YE64,670,391,365,54.48,93.35
DUF5686,H1YC61,671,393,367,54.69,93.38
DUF5686,A0A1G6W3I7,668,399,373,55.84,93.48
DUF5686,A0A1H1VXW2,670,388,362,54.03,93.3
DUF5686,A0A1T5CSV7,671,389,363,54.1,93.32
DUF5686,A0A179DH58,671,393,367,54.69,93.38
DUF5686,A0A1S9PIG0,676,376,350,51.78,93.09
DUF5686,A0A1H2BSK5,674,397,371,55.04,93.45
DUF5686,H1YGM3,669,407,381,56.95,93.61
DUF5686,A0A1C2GIS4,667,402,376,56.37,93.53
DUF5686,H1XZP8,674,392,366,54.3,93.37
DUF5686,R9GYQ7,666,403,377,56.61,93.55
DUF5686,F0S5M2,668,409,383,57.34,93.64
DUF5686,A0A0Q0ZKU3,669,393,367,54.86,93.38
DUF5686,A6EFR4,668,401,375,56.14,93.52
DUF5686,A0A1W2CB66,668,401,375,56.14,93.52
DUF5686,A0A0P0NCZ0,668,393,367,54.94,93.38
DUF5686,A0A1H9NB76,667,403,377,56.52,93.55
DUF5686,A0A257ITQ8,653,406,362,55.44,89.16
DUF5686,A0A286ILU4,644,401,364,56.52,90.77
DUF5686,A0A1M4T521,652,416,369,56.6,88.7
DUF5686,A0A172TWM9,641,413,366,57.1,88.62
DUF5686,A0A1H8ZT61,664,400,363,54.67,90.75
DUF5686,F2I9R8,652,406,362,55.52,89.16
DUF5686,A0A0N0UYP3,660,393,365,55.3,92.88
DUF5686,A0A239J242,681,402,374,54.92,93.03
DUF5686,A0A1W2G6K4,673,404,376,55.87,93.07
DUF5686,A1ZGX0,659,393,365,55.39,92.88
DUF5686,A0A127B600,715,401,373,52.17,93.02
DUF5686,A0A0U4BCL4,725,405,377,52.0,93.09
DUF5686,A0A243WFL6,724,404,376,51.93,93.07
DUF5686,A0A1I1NW85,671,398,370,55.14,92.96
DUF5686,E4TVJ8,659,380,352,53.41,92.63
DUF5686,A0A1G9RWX0,708,387,359,50.71,92.76
DUF5686,A0A261QA31,705,387,359,50.92,92.76
DUF5686,A0A267T6Z6,724,396,368,50.83,92.93
DUF5686,A0A098S8X1,711,388,360,50.63,92.78
DUF5686,L8JUF4,716,394,360,50.28,91.37
DUF5686,A0A1H6TKD7,703,390,356,50.64,91.28
DUF5686,A0A1S2VL05,749,414,382,51.0,92.27
DUF5686,F8WZ87,659,382,345,52.35,90.31
DUF5686,F5IW79,660,371,337,51.06,90.84
DUF5686,A0A1M5CE78,662,384,358,54.08,93.23
DUF5686,A0A069D1R6,657,387,361,54.95,93.28
DUF5686,F3ZP03,655,370,344,52.52,92.97
DUF5686,A0A1Y4AW72,655,368,342,52.21,92.93
DUF5686,S8GYV8,663,385,359,54.15,93.25
DUF5686,A0A0F5JRY1,649,371,345,53.16,92.99
DUF5686,A0A1G4G987,658,380,352,53.5,92.63
DUF5686,F4KY21,668,410,378,56.59,92.2
DUF5686,H6L4D4,674,414,382,56.68,92.27
DUF5686,A0A1G9CMH1,671,416,380,56.63,91.35
DUF5686,A0A1M5BF88,670,417,381,56.87,91.37
DUF5686,A0A095U4S2,670,412,381,56.87,92.48
DUF3748,E0SEP5,120,419,120,100.0,28.64
DUF3748,J7SKG5,120,420,120,100.0,28.57
DUF3748,Q6CYV0,120,420,120,100.0,28.57
DUF3748,Q7N9N2,120,420,120,100.0,28.57
DUF3748,C6W1T6,116,431,116,100.0,26.91
DUF3748,Q7UMJ4,121,443,121,100.0,27.31
DUF3748,W0JAC2,123,439,123,100.0,28.02
DUF3748,W0J8R2,143,460,143,100.0,31.09
DUF3748,I2B3P1,117,416,117,100.0,28.12
DUF2768,A0A6L7HL88,57,59,54,94.74,91.53
DUF2768,Q65I17,57,59,54,94.74,91.53
DUF2768,D5DRG8,57,59,54,94.74,91.53
DUF2768,U5LF48,57,59,54,94.74,91.53
DUF2768,E6TZE7,56,57,53,94.64,92.98
DUF2768,D3G039,56,58,53,94.64,91.38
DUF2768,Q5WGU0,56,58,53,94.64,91.38
DUF2768,Q9KCD0,56,58,53,94.64,91.38
DUF2768,F2F6V2,56,102,53,94.64,51.96
DUF2768,C0ZCC1,53,56,52,98.11,92.86
DUF2768,Q5KXT2,57,59,54,94.74,91.53
DUF2768,N0AU72,56,58,53,94.64,91.38
DUF2768,I0JNB5,56,58,53,94.64,91.38
DUF2118,Q5JEN4,161,85,85,52.8,100.0
DUF2118,Q8TXA2,161,84,84,52.17,100.0
DUF2118,A2BK90,147,151,144,97.96,95.36
DUF2118,A8ABP2,145,149,142,97.93,95.3
DUF2118,Q9YB32,148,159,148,100.0,93.08
DUF4875,A0A8J7L113,155,174,150,96.77,86.21
DUF4875,A0A1I3YGA2,154,186,154,100.0,82.8
DUF4875,A0A269PII3,153,152,148,96.73,97.37
DUF4875,A0A2C6DDJ4,154,152,149,96.75,98.03
DUF4875,A0A2X4UVU6,154,152,149,96.75,98.03
DUF4875,Q2SB25,155,155,151,97.42,97.42
DUF4875,A0A2Z6IET4,157,165,153,97.45,92.73
DUF4875,A0A4R2FB42,153,164,153,100.0,93.29
DUF4875,F3LHT8,162,160,158,97.53,98.75
DUF6313,A0A1C4MZH8,185,204,182,98.38,89.22
DUF6313,A0A2Z4VB65,181,97,97,53.59,100.0
DUF6313,A0A0B5F162,180,200,179,99.44,89.5
DUF6313,A0A0X3V2R8,181,94,94,51.93,100.0
DUF6313,A0A1D7VYA6,181,94,94,51.93,100.0
DUF6692,A0A0G3XJF3,161,113,113,70.19,100.0
DUF7561,A0A0F7PBL0,63,67,63,100.0,94.03
DUF7561,A0A1Q1FNT7,66,62,62,93.94,100.0
DUF7561,L9ZDX4,67,75,66,98.51,88.0
DUF7561,W0JMZ1,67,64,64,95.52,100.0
DUF7561,M0LXP8,67,64,55,82.09,85.94
DUF7561,D3SVJ2,67,75,66,98.51,88.0
DUF7561,M0AH02,67,74,65,97.01,87.84
DUF7561,A0A4S3TQQ1,67,75,66,98.51,88.0
DUF7561,L9WB73,67,64,55,82.09,85.94
DUF7561,L0JTA0,67,67,66,98.51,98.51
DUF7561,A0A346PKT5,67,64,55,82.09,85.94
DUF7561,A0A2Z2HRD5,67,64,55,82.09,85.94
DUF7561,A0A3N6LKS5,67,64,55,82.09,85.94
DUF7561,A0A5D5AXV7,67,75,66,98.51,88.0
DUF7561,R4W9P3,64,78,64,100.0,82.05
DUF7561,A0A1G8YM06,66,65,65,98.48,100.0
DUF7561,A0A6B0T0L2,66,64,64,96.97,100.0
DUF7561,A0A1J1AFS1,63,62,62,98.41,100.0
DUF7561,A0A6B9FGV8,66,63,63,95.45,100.0
DUF7561,C7P2A2,65,62,62,95.38,100.0
DUF7561,M0CWT4,66,63,63,95.45,100.0
DUF7561,A0A1I6M7P4,65,62,62,95.38,100.0
DUF7561,C7NPK5,66,63,63,95.45,100.0
DUF7561,A0A8J7ZNG3,63,60,60,95.24,100.0
DUF7561,A0A151AGX1,64,62,62,96.88,100.0
DUF7561,A0A365TGS0,64,61,61,95.31,100.0
DUF7561,E7QMX6,64,63,63,98.44,100.0
DUF7561,A0A1N7BLT8,64,67,63,98.44,94.03
DUF7561,A0A285P9D0,64,62,62,96.88,100.0
DUF7561,A0A1I6FSR2,66,63,63,95.45,100.0
DUF7561,A0A1H5WJC0,66,63,63,95.45,100.0
DUF7561,Q18ET5,66,63,63,95.45,100.0
DUF7561,A0A1G9SLS0,67,64,64,95.52,100.0
DUF7561,U1P800,66,75,65,98.48,86.67
DUF7561,D4GYU3,66,63,63,95.45,100.0
DUF7561,A0A343TJS3,66,66,65,98.48,98.48
DUF7561,V4YGB6,66,66,65,98.48,98.48
DUF7561,A0A1H6IN94,66,72,65,98.48,90.28
DUF7561,V4XR41,66,67,65,98.48,97.01
DUF7561,A0A6B0SH87,63,61,61,96.83,100.0
DUF7561,A0A518S9X4,67,70,66,98.51,94.29
DUF7561,A0A830F7E3,67,67,66,98.51,98.51
DUF7561,A0A830FTW4,67,65,65,97.01,100.0
DUF7561,V4Y626,65,62,62,95.38,100.0
DUF7561,A0A4D7H791,66,62,62,93.94,100.0
DUF7561,A0A8T4GZ37,67,65,65,97.01,100.0
DUF7561,A0A4D6HER4,66,65,65,98.48,100.0
DUF7561,A0A6A9T0S6,66,62,62,93.94,100.0
DUF7561,A0A2I8VP10,66,70,66,100.0,94.29
DUF7561,A0A1G9P3V9,66,63,63,95.45,100.0
DUF7561,A0A6B0GNZ3,66,65,65,98.48,100.0
DUF7561,A0A1M5T7A7,66,63,63,95.45,100.0
DUF7561,V4HCG7,66,64,64,96.97,100.0
DUF7561,A0A8U0IK93,65,64,64,98.46,100.0
DUF7561,A0A1I0PJW9,63,62,62,98.41,100.0
DUF7561,A0A6A9SS95,64,64,63,98.44,98.44
DUF7561,A0A1U7EU27,64,63,63,98.44,100.0
DUF7561,M1XTE2,64,63,63,98.44,100.0
DUF7561,A0A4V5ZNZ2,64,63,63,98.44,100.0
DUF7561,A0A8G1H6K4,64,62,62,96.88,100.0
DUF7561,A0A8J7ZM82,65,62,62,95.38,100.0
DUF7561,A0A9E7R1X9,64,62,62,96.88,100.0
DUF7561,A0A554NCN1,66,63,63,95.45,100.0
DUF7561,M0MDQ3,64,63,63,98.44,100.0
DUF7561,M0MB16,64,62,62,96.88,100.0
DUF7561,M0M8C5,64,62,62,96.88,100.0
DUF7926,N6W8Y3,177,329,173,97.74,52.58
DUF7926,A0A448HER6,177,160,160,90.4,100.0
DUF7926,J1HJK0,177,160,160,90.4,100.0
DUF7926,A0A3P1V6K3,177,160,160,90.4,100.0
DUF7926,A0A448N1K3,165,149,149,90.3,100.0
DUF7926,A0A7T0PWN7,189,316,184,97.35,58.23
DUF7926,A0A3P1WI24,185,166,166,89.73,100.0
DUF7926,A0A3P1WG48,176,159,159,90.34,100.0
DUF7926,C0W8P3,185,173,173,93.51,100.0
DUF7926,A0A3S4TAT2,182,164,164,90.11,100.0
DUF7926,A0A3P1V753,182,169,169,92.86,100.0
DUF7926,A0A448KA71,178,334,174,97.75,52.1
DUF7926,A0A3P1V8H2,178,167,167,93.82,100.0
DUF7926,A0A418URP2,178,162,162,91.01,100.0
DUF7926,J0NF50,178,161,161,90.45,100.0
DUF7926,A0A448KDK0,178,162,162,91.01,100.0
DUF7926,G9PK29,178,166,166,93.26,100.0
DUF7926,A0A448HIK4,178,165,165,92.7,100.0
DUF7926,U1RMH7,179,161,161,89.94,100.0
DUF7926,A0A3S4RGS2,179,461,179,100.0,38.83
DUF7926,A0A448HJH5,178,161,161,90.45,100.0
DUF7926,G9PPB4,179,463,179,100.0,38.66
DUF7926,A0A418UR91,179,463,179,100.0,38.66
DUF7926,A0A448KDG7,179,468,179,100.0,38.25
DUF7926,A0A3S4U0W9,179,163,163,91.06,100.0
DUF7926,A0A3S4UYX0,177,159,159,89.83,100.0
DUF7926,L1MDC5,182,166,166,91.21,100.0
DUF7926,A0A418UUE2,175,163,163,93.14,100.0
DUF7926,G9PJ55,176,320,170,96.59,53.12
DUF7926,A0A3P1V9B4,170,314,165,97.06,52.55
DUF7926,A0A448KFU1,171,155,155,90.64,100.0
DUF7926,A0A430JLR3,172,156,156,90.7,100.0
DUF7926,A0A430JSI4,175,452,175,100.0,38.72
DUF7926,A0A840DMG9,172,318,167,97.09,52.52
DUF7926,D4YLM1,170,152,152,89.41,100.0
DUF7926,A0A1Q5PW20,180,162,162,90.0,100.0
DUF7926,A0A1Q5PZ77,174,161,161,92.53,100.0
DUF7926,A0A3P1SEE9,174,321,170,97.7,52.96
DUF7926,A0A975XX40,173,321,169,97.69,52.65
DUF7926,A0A7T0PXI5,173,155,155,89.6,100.0
DUF7926,A0A3S4R255,173,460,173,100.0,37.61
DUF7926,A0A418UR70,173,154,154,89.02,100.0
DUF7926,L1M8Q7,180,457,180,100.0,39.39
DUF7926,A0A840DCS2,170,153,153,90.0,100.0
DUF7926,A0A1Q5PTA6,169,152,152,89.94,100.0
DUF6225,A0A918QBA2,86,61,61,70.93,100.0
DUF6225,A0A918T9J0,103,62,62,60.19,100.0
DUF6225,A0A2S6ICK8,123,202,123,100.0,60.89
DUF6225,A0A7W7SSC8,105,81,81,77.14,100.0
DUF6225,A0A562URH4,93,48,48,51.61,100.0
DUF6225,A0A7Y0G532,89,55,55,61.8,100.0
DUF6225,A0A5B7V8Y4,106,102,88,83.02,86.27
DUF6225,A0A7Y8X433,91,69,69,75.82,100.0
DUF6225,A0A429RLP6,86,64,64,74.42,100.0
DUF6225,A0A944P8C4,85,58,58,68.24,100.0
DUF6225,A0A646KMI0,86,62,62,72.09,100.0
DUF6225,A0A4V2JI01,101,68,68,67.33,100.0
DUF6225,E2Q5X2,86,63,63,73.26,100.0
DUF6225,A0A367HXU0,86,61,61,70.93,100.0
DUF6225,A0A197SV57,88,64,64,72.73,100.0
DUF3612,Q5E0W8,174,197,164,94.25,83.25
DUF3612,A1S3D2,175,197,164,93.71,83.25
DUF3612,A1SRQ3,175,196,164,93.71,83.67
DUF3612,C5BM77,175,197,164,93.71,83.25
DUF3612,Q8E8F9,175,210,175,100.0,83.33
DUF3612,D4ZMJ5,175,210,175,100.0,83.33
DUF3612,G4QNP9,175,196,164,93.71,83.67
DUF4838,A2EH48,337,329,283,83.98,86.02
DUF4838,A2EVT3,350,348,285,81.43,81.9
DUF4838,A2FJJ5,344,411,279,81.1,67.88
DUF4838,A2E4K6,330,327,301,91.21,92.05
DUF4838,A2EP49,348,311,311,89.37,100.0
DUF4838,A2EWJ3,347,343,317,91.35,92.42
DUF4838,A2EWJ2,347,411,281,80.98,68.37
DUF4838,A2EWK7,347,331,295,85.01,89.12
DUF4838,D3F845,318,304,290,91.19,95.39
DUF4838,W0JC08,373,289,276,73.99,95.5
DUF4838,A4AVQ5,317,308,288,90.85,93.51
DUF4838,G0J180,351,343,324,92.31,94.46
DUF4838,G8NVJ3,315,305,287,91.11,94.1
DUF4838,A0A068NJZ0,332,282,282,84.94,100.0
DUF4838,F2U431,343,291,291,84.84,100.0
DUF131,I3TGC8,53,41,37,69.81,90.24
DUF131,G0EHR4,59,92,59,100.0,64.13
DUF131,I0A308,57,45,38,66.67,84.44
DUF131,A3DMY6,58,79,58,100.0,73.42
DUF131,G4RM22,56,81,56,100.0,69.14
DUF131,Q8ZXF0,61,40,38,62.3,95.0
DUF131,Q4JCA2,59,89,59,100.0,66.29
DUF131,Q96YC7,66,92,66,100.0,71.74
DUF131,Q97ZV4,62,88,62,100.0,70.45
DUF131,Q975S2,62,83,62,100.0,74.7
DUF131,A8M9T8,66,88,66,100.0,75.0
DUF131,E1QR18,60,92,60,100.0,65.22
DUF131,Q8TIM7,92,123,92,100.0,74.8
DUF131,A1S0B9,56,86,56,100.0,65.12
DUF131,D9Q1F4,57,96,57,100.0,59.38
DUF131,D7E7Y5,75,105,75,100.0,71.43
DUF131,A0B7P5,64,41,37,57.81,90.24
DUF131,E3GZA2,57,39,38,66.67,97.44
DUF131,O26700,56,38,38,67.86,100.0
DUF5800,M1XPE7,63,62,62,98.41,100.0
DUF5800,M0ML51,63,62,62,98.41,100.0
DUF5800,M0CRM0,63,60,60,95.24,100.0
DUF5800,A0A4D6H8L8,63,61,61,96.83,100.0
DUF5800,A0A3A6PXG8,63,63,63,100.0,100.0
DUF5800,A0A1G8TQ06,63,62,62,98.41,100.0
DUF5800,Q18H08,63,62,62,98.41,100.0
DUF5800,A0A2R4X045,63,60,60,95.24,100.0
DUF5800,A0A0F7PCB7,63,60,60,95.24,100.0
DUF5800,D4GZ40,63,63,63,100.0,100.0
DUF5800,A0A343TN12,63,60,60,95.24,100.0
DUF5800,M0MSE9,63,62,62,98.41,100.0
DUF5800,V4YHJ0,63,60,60,95.24,100.0
DUF5800,A0A1D8S493,63,66,63,100.0,95.45
DUF5800,Q9HRW8,63,61,61,96.83,100.0
DUF5800,A0A1G9UZF1,63,59,59,93.65,100.0
DUF5800,A0A1H6I7L8,63,64,63,100.0,98.44
DUF5800,A0A256HAI7,63,60,60,95.24,100.0
DUF5800,A0A238VR39,63,60,60,95.24,100.0
DUF5800,A0A365TG76,63,60,60,95.24,100.0
DUF5800,R4W4W9,63,64,63,100.0,98.44
DUF5800,L0JYN1,63,61,61,96.83,100.0
DUF5800,A0A285NTJ3,63,62,62,98.41,100.0
DUF6193,A0A1C4NCC7,115,129,115,100.0,89.15
DUF6193,A0A372GL28,105,107,105,100.0,98.13
DUF6193,A0A1G9TBU9,103,94,90,87.38,95.74
DUF6193,A0A117IWH1,110,119,97,88.18,81.51
DUF6193,A0A1H5W2R1,121,118,107,88.43,90.68
DUF6193,A0A2I0STI9,121,119,108,89.26,90.76
DUF6193,A0A1H4QK29,121,111,108,89.26,97.3
DUF6193,A0A1V9KJL7,111,104,98,88.29,94.23
DUF6193,A0A1H8AEP1,111,103,98,88.29,95.15
DUF6193,A0A101QNR6,111,101,98,88.29,97.03
DUF6193,A0A0N0T4I8,111,103,98,88.29,95.15
DUF6193,A0A2U9P9F0,112,104,99,88.39,95.19
DUF6193,A0A101V3S6,111,104,98,88.29,94.23
DUF6193,A0A429A4R3,111,109,106,95.5,97.25
DUF6193,A0A1H7PCV1,111,109,106,95.5,97.25
DUF6193,A0A066YLM1,113,116,110,97.35,94.83
DUF6193,A0A2Z4UXA1,113,103,100,88.5,97.09
DUF6193,A0A0Q8PV76,113,103,100,88.5,97.09
DUF6193,A0A2R4SYV2,111,122,111,100.0,90.98
DUF6193,A0A2S9PSS0,111,100,97,87.39,97.0
DUF6193,A0A239GEI2,111,101,98,88.29,97.03
DUF6193,A0A0Q9AUG9,111,119,111,100.0,93.28
DUF6193,A0A1T3NS86,111,120,111,100.0,92.5
DUF6193,A0A3D9SWD6,105,119,105,100.0,88.24
DUF6193,A0A1E5P0Y1,108,95,95,87.96,100.0
DUF6193,A0A0G3UZK8,109,96,96,88.07,100.0
DUF6193,A0A1M7MJN4,106,117,106,100.0,90.6
DUF6193,A0A2G1X9Z8,106,118,106,100.0,89.83
DUF6193,A0A2G1X9Y6,112,125,112,100.0,89.6
DUF6193,B5H9Z4,107,120,107,100.0,89.17
DUF6193,A0A1Q5MRG4,107,112,107,100.0,95.54
DUF6193,B5H9Z6,107,104,93,86.92,89.42
DUF6761,A0A251WCG9,83,65,65,78.31,100.0
DUF6761,A0A1Z4JLV7,79,65,65,82.28,100.0
DUF6761,A0A1Q8ZFC0,79,64,64,81.01,100.0
DUF6761,K8GL90,79,64,64,81.01,100.0
DUF6761,A0A2T1DGE4,80,65,65,81.25,100.0
DUF6761,K9WAG7,84,65,65,77.38,100.0
DUF6761,A0A1L9QPD7,81,65,65,80.25,100.0
DUF6761,K9T332,81,64,64,79.01,100.0
DUF6761,L8LW37,81,65,65,80.25,100.0
DUF6761,U5DEY3,82,65,65,79.27,100.0
DUF6761,A0A2T1CTI6,85,68,68,80.0,100.0
DUF6761,P73478,86,65,65,75.58,100.0
DUF6761,K9XXH6,82,66,66,80.49,100.0
DUF6761,A0A563W1N8,81,64,64,79.01,100.0
DUF6761,A0A2T1LSR0,83,64,64,77.11,100.0
DUF6761,E0UHV8,81,64,64,79.01,100.0
DUF6761,B7JZD3,83,67,67,80.72,100.0
DUF6761,B1WZK7,81,65,65,80.25,100.0
DUF6761,A0A098TL09,79,65,65,82.28,100.0
DUF6761,K9S7A2,79,65,65,82.28,100.0
DUF6761,A0A0D8ZU97,81,65,65,80.25,100.0
DUF6761,K9XGW3,81,65,65,80.25,100.0
DUF6761,B4WFS1,81,65,65,80.25,100.0
DUF6761,A0A2T1CXS9,81,65,65,80.25,100.0
DUF6761,A0A2P8WC81,81,60,60,74.07,100.0
DUF6761,A0A4Q7E1D2,81,64,64,79.01,100.0
DUF6761,A0A1Z3HNT8,81,65,65,80.25,100.0
DUF6761,A0A1U7J2Y8,79,65,65,82.28,100.0
